set_name,card_number,player_name,team
Base Set Platinum,33,Dwyane Wade,Chicago Bulls
Base Set Platinum,34,Hakeem Olajuwon,Houston Rockets
Base Set Platinum,35,Eric Gordon,Houston Rockets
Base Set Platinum,36,Oscar Robertson,Milwaukee Bucks
Base Set Platinum,37,Jerry West,Los Angeles Lakers
Base Set Platinum,38,Karl Malone,Utah Jazz
Base Set Platinum,39,Giannis Antetokounmpo,Milwaukee Bucks
Base Set Platinum,40,Goran Dragic,Miami Heat
Base Set Platinum,41,Gordon Hayward,Utah Jazz
Base Set Platinum,42,Harrison Barnes,Dallas Mavericks
Base Set Platinum,43,Hassan Whiteside,Miami Heat
Base Set Platinum,44,Isaiah Thomas,Boston Celtics
Base Set Platinum,45,Jakob Poeltl,Toronto Raptors
Base Set Platinum,46,Jamal Murray,Denver Nuggets
Base Set Platinum,47,James Harden,Houston Rockets
Base Set Platinum,48,Jaylen Brown,Boston Celtics
Base Set Platinum,49,Jeff Teague,Indiana Pacers
Base Set Platinum,50,Jeremy Lin,Brooklyn Nets
Base Set Platinum,51,Jimmy Butler,Chicago Bulls
Base Set Platinum,52,Joel Embiid,Philadelphia 76ers
Base Set Platinum,53,John Wall,Washington Wizards
Base Set Platinum,54,Jrue Holiday,New Orleans Pelicans
Base Set Platinum,55,Juan Hernangomez,Denver Nuggets
Base Set Platinum,56,Julius Randle,Los Angeles Lakers
Base Set Platinum,57,Justise Winslow,Miami Heat
Base Set Platinum,58,Karl-Anthony Towns,Minnesota Timberwolves
Base Set Platinum,59,Kawhi Leonard,San Antonio Spurs
Base Set Platinum,60,Julius Erving,Philadelphia 76ers
Base Set Platinum,61,Kemba Walker,Charlotte Hornets
Base Set Platinum,62,Kevin Durant,Golden State Warriors
Base Set Platinum,63,Klay Thompson,Golden State Warriors
Base Set Platinum,64,Kris Dunn,Minnesota Timberwolves
Base Set Platinum,65,Kristaps Porzingis,New York Knicks
Base Set Platinum,66,Kyle Lowry,Toronto Raptors
Base Set Platinum,67,Kyrie Irving,Cleveland Cavaliers
Base Set Platinum,68,LaMarcus Aldridge,San Antonio Spurs
Base Set Platinum,69,LeBron James,Cleveland Cavaliers
Base Set Platinum,70,Scottie Pippen,Chicago Bulls
Base Set Platinum,71,Malcolm Brogdon,Milwaukee Bucks
Base Set Platinum,72,Manu Ginobili,San Antonio Spurs
Base Set Platinum,73,Marc Gasol,Memphis Grizzlies
Base Set Platinum,74,Marquese Chriss,Phoenix Suns
Base Set Platinum,75,Michael Kidd-Gilchrist,Charlotte Hornets
Base Set Platinum,76,Myles Turner,Indiana Pacers
Base Set Platinum,77,Nicolas Batum,Charlotte Hornets
Base Set Platinum,78,Nikola Jokic,Denver Nuggets
Base Set Platinum,79,Otto Porter Jr.,Washington Wizards
Base Set Platinum,80,Patrick McCaw,Golden State Warriors
Base Set Platinum,81,Pau Gasol,San Antonio Spurs
Base Set Platinum,82,Paul George,Indiana Pacers
Base Set Platinum,83,Reggie Jackson,Detroit Pistons
Base Set Platinum,84,John Stockton,Utah Jazz
Base Set Platinum,85,Russell Westbrook,Oklahoma City Thunder
Base Set Platinum,86,David Robinson,San Antonio Spurs
Base Set Platinum,87,Skal Labissiere,Sacramento Kings
Base Set Platinum,88,Stephen Curry,Golden State Warriors
Base Set Platinum,89,Steven Adams,Oklahoma City Thunder
Base Set Platinum,90,Taurean Prince,Atlanta Hawks
Base Set Platinum,91,Thon Maker,Milwaukee Bucks
Base Set Platinum,92,Allen Iverson,Philadelphia 76ers
Base Set Platinum,93,Reggie Miller,Indiana Pacers
Base Set Platinum,94,Trevor Ariza,Houston Rockets
Base Set Platinum,95,Tyler Ulis,Phoenix Suns
Base Set Platinum,96,Victor Oladipo,Oklahoma City Thunder
Base Set Platinum,97,Dominique Wilkins,Atlanta Hawks
Base Set Platinum,98,Yogi Ferrell,Dallas Mavericks
Base Set Platinum,99,Zach LaVine,Minnesota Timberwolves
Base Set Platinum,100,John Havlicek,Boston Celtics
Base Set Triple Diamond,1,Kobe Bryant,Los Angeles Lakers
Base Set Triple Diamond,2,Shaquille O'Neal,Orlando Magic
Base Set Triple Diamond,3,Larry Bird,Boston Celtics
Base Set Triple Diamond,4,Andrew Wiggins,Minnesota Timberwolves
Base Set Triple Diamond,5,Anthony Davis,New Orleans Pelicans
Base Set Triple Diamond,6,Ben Simmons,Philadelphia 76ers
Base Set Triple Diamond,7,Blake Griffin,Los Angeles Clippers
Base Set Triple Diamond,8,Bradley Beal,Washington Wizards
Base Set Triple Diamond,9,Brandon Ingram,Los Angeles Lakers
Base Set Triple Diamond,10,Magic Johnson,Los Angeles Lakers
Base Set Triple Diamond,11,Buddy Hield,Sacramento Kings
Base Set Triple Diamond,12,C.J. McCollum,Portland Trail Blazers
Base Set Triple Diamond,13,Wilt Chamberlain,Philadelphia 76ers
Base Set Triple Diamond,14,Carmelo Anthony,New York Knicks
Base Set Triple Diamond,15,Chris Paul,Los Angeles Clippers
Base Set Triple Diamond,16,Damian Lillard,Portland Trail Blazers
Base Set Triple Diamond,17,D'Angelo Russell,Los Angeles Lakers
Base Set Triple Diamond,18,Kareem Abdul-Jabbar,Los Angeles Lakers
Base Set Triple Diamond,19,Dario Saric,Philadelphia 76ers
Base Set Triple Diamond,20,Bill Russell,Boston Celtics
Base Set Triple Diamond,21,DeMar DeRozan,Toronto Raptors
Base Set Triple Diamond,22,DeMarcus Cousins,New Orleans Pelicans
Base Set Triple Diamond,23,Tim Duncan,San Antonio Spurs
Base Set Triple Diamond,24,Denzel Valentine,Chicago Bulls
Base Set Triple Diamond,25,Derrick Rose,New York Knicks
Base Set Triple Diamond,26,Devin Booker,Phoenix Suns
Base Set Triple Diamond,27,Dirk Nowitzki,Dallas Mavericks
Base Set Triple Diamond,28,Domantas Sabonis,Oklahoma City Thunder
Base Set Triple Diamond,29,Dragan Bender,Phoenix Suns
Base Set Triple Diamond,30,Draymond Green,Golden State Warriors
Base Set Triple Diamond,31,Dwight Howard,Atlanta Hawks
Base Set Triple Diamond,32,Dejounte Murray,San Antonio Spurs
Base Set Triple Diamond,33,Dwyane Wade,Chicago Bulls
Base Set Triple Diamond,34,Hakeem Olajuwon,Houston Rockets
Base Set Triple Diamond,35,Eric Gordon,Houston Rockets
Base Set Triple Diamond,36,Oscar Robertson,Milwaukee Bucks
Base Set Triple Diamond,37,Jerry West,Los Angeles Lakers
Base Set Triple Diamond,38,Karl Malone,Utah Jazz
Base Set Triple Diamond,39,Giannis Antetokounmpo,Milwaukee Bucks
Base Set Triple Diamond,40,Goran Dragic,Miami Heat
Base Set Triple Diamond,41,Gordon Hayward,Utah Jazz
Base Set Triple Diamond,42,Harrison Barnes,Dallas Mavericks
Base Set Triple Diamond,43,Hassan Whiteside,Miami Heat
Base Set Triple Diamond,44,Isaiah Thomas,Boston Celtics
Base Set Triple Diamond,45,Jakob Poeltl,Toronto Raptors
Base Set Triple Diamond,46,Jamal Murray,Denver Nuggets
Base Set Triple Diamond,47,James Harden,Houston Rockets
Base Set Triple Diamond,48,Jaylen Brown,Boston Celtics
Base Set Triple Diamond,49,Jeff Teague,Indiana Pacers
Base Set Triple Diamond,50,Jeremy Lin,Brooklyn Nets
Base Set Triple Diamond,51,Jimmy Butler,Chicago Bulls
Base Set Triple Diamond,52,Joel Embiid,Philadelphia 76ers
Base Set Triple Diamond,53,John Wall,Washington Wizards
Base Set Triple Diamond,54,Jrue Holiday,New Orleans Pelicans
Base Set Triple Diamond,55,Juan Hernangomez,Denver Nuggets
Base Set Triple Diamond,56,Julius Randle,Los Angeles Lakers
Base Set Triple Diamond,57,Justise Winslow,Miami Heat
Base Set Triple Diamond,58,Karl-Anthony Towns,Minnesota Timberwolves
Base Set Triple Diamond,59,Kawhi Leonard,San Antonio Spurs
Base Set Triple Diamond,60,Julius Erving,Philadelphia 76ers
Base Set Triple Diamond,61,Kemba Walker,Charlotte Hornets
Base Set Triple Diamond,62,Kevin Durant,Golden State Warriors
Base Set Triple Diamond,63,Klay Thompson,Golden State Warriors
Base Set Triple Diamond,64,Kris Dunn,Minnesota Timberwolves
Base Set Triple Diamond,65,Kristaps Porzingis,New York Knicks
Base Set Triple Diamond,66,Kyle Lowry,Toronto Raptors
Base Set Triple Diamond,67,Kyrie Irving,Cleveland Cavaliers
Base Set Triple Diamond,68,LaMarcus Aldridge,San Antonio Spurs
Base Set Triple Diamond,69,LeBron James,Cleveland Cavaliers
Base Set Triple Diamond,70,Scottie Pippen,Chicago Bulls
Base Set Triple Diamond,71,Malcolm Brogdon,Milwaukee Bucks
Base Set Triple Diamond,72,Manu Ginobili,San Antonio Spurs
Base Set Triple Diamond,73,Marc Gasol,Memphis Grizzlies
Base Set Triple Diamond,74,Marquese Chriss,Phoenix Suns
Base Set Triple Diamond,75,Michael Kidd-Gilchrist,Charlotte Hornets
Base Set Triple Diamond,76,Myles Turner,Indiana Pacers
Base Set Triple Diamond,77,Nicolas Batum,Charlotte Hornets
Base Set Triple Diamond,78,Nikola Jokic,Denver Nuggets
Base Set Triple Diamond,79,Otto Porter Jr.,Washington Wizards
Base Set Triple Diamond,80,Patrick McCaw,Golden State Warriors
Base Set Triple Diamond,81,Pau Gasol,San Antonio Spurs
Base Set Triple Diamond,82,Paul George,Indiana Pacers
Base Set Triple Diamond,83,Reggie Jackson,Detroit Pistons
Base Set Triple Diamond,84,John Stockton,Utah Jazz
Base Set Triple Diamond,85,Russell Westbrook,Oklahoma City Thunder
Base Set Triple Diamond,86,David Robinson,San Antonio Spurs
Base Set Triple Diamond,87,Skal Labissiere,Sacramento Kings
Base Set Triple Diamond,88,Stephen Curry,Golden State Warriors
Base Set Triple Diamond,89,Steven Adams,Oklahoma City Thunder
Base Set Triple Diamond,90,Taurean Prince,Atlanta Hawks
Base Set Triple Diamond,91,Thon Maker,Milwaukee Bucks
Base Set Triple Diamond,92,Allen Iverson,Philadelphia 76ers
Base Set Triple Diamond,93,Reggie Miller,Indiana Pacers
Base Set Triple Diamond,94,Trevor Ariza,Houston Rockets
Base Set Triple Diamond,95,Tyler Ulis,Phoenix Suns
Base Set Triple Diamond,96,Victor Oladipo,Oklahoma City Thunder
Base Set Triple Diamond,97,Dominique Wilkins,Atlanta Hawks
Base Set Triple Diamond,98,Yogi Ferrell,Dallas Mavericks
Base Set Triple Diamond,99,Zach LaVine,Minnesota Timberwolves
Base Set Triple Diamond,100,John Havlicek,Boston Celtics
Champions,1,Dwyane Wade,Miami Heat
Champions,2,Kawhi Leonard,San Antonio Spurs
Champions,3,Kobe Bryant,Los Angeles Lakers
Champions,4,Stephen Curry,Golden State Warriors
Champions,5,Kyrie Irving,Cleveland Cavaliers
Champions,6,Ben Wallace,Detroit Pistons
Champions,7,Scottie Pippen,Chicago Bulls
Champions,8,David Robinson,San Antonio Spurs
Champions,9,Shaquille O'Neal,Los Angeles Lakers
Champions,10,Ray Allen,Miami Heat
Champions,11,Dennis Rodman,Chicago Bulls
Champions,12,Hakeem Olajuwon,Houston Rockets
Champions,13,Kareem Abdul-Jabbar,Los Angeles Lakers
Champions,14,Dennis Johnson,Seattle Supersonics
Champions,15,Julius Erving,Philadelphia 76ers
Champions,16,Larry Bird,Boston Celtics
Champions,17,Manu Ginobili,San Antonio Spurs
Champions,18,Chauncey Billups,Detroit Pistons
Champions,19,Alonzo Mourning,Miami Heat
Champions,20,Dirk Nowitzki,Dallas Mavericks
Champions Platinum,1,Dwyane Wade,Miami Heat
Champions Platinum,2,Kawhi Leonard,San Antonio Spurs
Champions Platinum,3,Kobe Bryant,Los Angeles Lakers
Champions Platinum,4,Stephen Curry,Golden State Warriors
Champions Platinum,5,Kyrie Irving,Cleveland Cavaliers
Champions Platinum,6,Ben Wallace,Detroit Pistons
Champions Platinum,7,Scottie Pippen,Chicago Bulls
Champions Platinum,8,David Robinson,San Antonio Spurs
Champions Platinum,9,Shaquille O'Neal,Los Angeles Lakers
Champions Platinum,10,Ray Allen,Miami Heat
Champions Platinum,11,Dennis Rodman,Chicago Bulls
Champions Platinum,12,Hakeem Olajuwon,Houston Rockets
Champions Platinum,13,Kareem Abdul-Jabbar,Los Angeles Lakers
Champions Platinum,14,Dennis Johnson,Seattle Supersonics
Champions Platinum,15,Julius Erving,Philadelphia 76ers
Champions Platinum,16,Larry Bird,Boston Celtics
Champions Platinum,17,Manu Ginobili,San Antonio Spurs
Champions Platinum,18,Chauncey Billups,Detroit Pistons
Champions Platinum,19,Alonzo Mourning,Miami Heat
Champions Platinum,20,Dirk Nowitzki,Dallas Mavericks
Championship Tag Autographs,2,Dario Saric,Philadelphia 76ers
Championship Tag Autographs,3,Joel Embiid,Philadelphia 76ers
Championship Tag Autographs,4,Dirk Nowitzki,Dallas Mavericks
Championship Tag Autographs,5,Harrison Barnes,Dallas Mavericks
Championship Tag Autographs,6,John Wall,Washington Wizards
Championship Tag Autographs,7,Isaiah Thomas,Boston Celtics
Championship Tag Autographs,8,Stephen Curry,Golden State Warriors
Championship Tag Autographs,9,Damian Lillard,Portland Trail Blazers
Championship Tag Autographs,10,James Harden,Houston Rockets
Championship Tag Autographs,11,Kristaps Porzingis,New York Knicks
Championship Tag Autographs,12,Kyrie Irving,Cleveland Cavaliers
Championship Tag Autographs,13,Kevin Love,Cleveland Cavaliers
Championship Tag Autographs,15,Kevin Durant,Golden State Warriors
Championship Tags,1,LaMarcus Aldridge,San Antonio Spurs
Championship Tags,2,Giannis Antetokounmpo,Milwaukee Bucks
Championship Tags,3,Carmelo Anthony,New York Knicks
Championship Tags,4,Harrison Barnes,Dallas Mavericks
Championship Tags,5,Malcolm Brogdon,Milwaukee Bucks
Championship Tags,6,Jaylen Brown,Boston Celtics
Championship Tags,7,Jimmy Butler,Chicago Bulls
Championship Tags,8,Jordan Clarkson,Los Angeles Lakers
Championship Tags,9,Stephen Curry,Golden State Warriors
Championship Tags,10,Goran Dragic,Miami Heat
Championship Tags,11,Andre Drummond,Detroit Pistons
Championship Tags,12,Tim Duncan,San Antonio Spurs
Championship Tags,13,Joel Embiid,Philadelphia 76ers
Championship Tags,14,Pau Gasol,San Antonio Spurs
Championship Tags,15,Manu Ginobili,San Antonio Spurs
Championship Tags,16,Draymond Green,Golden State Warriors
Championship Tags,17,James Harden,Houston Rockets
Championship Tags,18,Willy Hernangomez,New York Knicks
Championship Tags,19,Al Horford,Boston Celtics
Championship Tags,20,Andre Iguodala,Golden State Warriors
Championship Tags,21,Brandon Ingram,Los Angeles Lakers
Championship Tags,22,Kyrie Irving,Cleveland Cavaliers
Championship Tags,23,LeBron James,Cleveland Cavaliers
Championship Tags,24,Kawhi Leonard,San Antonio Spurs
Championship Tags,25,Damian Lillard,Portland Trail Blazers
Championship Tags,26,Thon Maker,Milwaukee Bucks
Championship Tags,27,C.J. McCollum,Portland Trail Blazers
Championship Tags,28,Dirk Nowitzki,Dallas Mavericks
Championship Tags,29,Jabari Parker,Milwaukee Bucks
Championship Tags,30,Tony Parker,San Antonio Spurs
Championship Tags,31,Kristaps Porzingis,New York Knicks
Championship Tags,32,Julius Randle,Los Angeles Lakers
Championship Tags,33,Derrick Rose,New York Knicks
Championship Tags,34,D'Angelo Russell,Los Angeles Lakers
Championship Tags,35,Marcus Smart,Boston Celtics
Championship Tags,36,Isaiah Thomas,Boston Celtics
Championship Tags,37,Klay Thompson,Golden State Warriors
Championship Tags,38,Dwyane Wade,Chicago Bulls
Championship Tags,39,John Wall,Washington Wizards
Championship Tags,40,Hassan Whiteside,Miami Heat
Distinguished Patch Signatures,2,Reggie Miller,Indiana Pacers
Distinguished Patch Signatures,3,Vince Carter,Memphis Grizzlies
Distinguished Patch Signatures,4,Zach LaVine,Minnesota Timberwolves
Distinguished Patch Signatures,5,Dominique Wilkins,Los Angeles Clippers
Distinguished Patch Signatures,6,Carmelo Anthony,New York Knicks
Distinguished Patch Signatures,7,Rudy Gay,Sacramento Kings
Distinguished Patch Signatures,8,JJ Redick,Los Angeles Clippers
Distinguished Patch Signatures,9,Dirk Nowitzki,Dallas Mavericks
Distinguished Patch Signatures,13,Damian Lillard,Portland Trail Blazers
Distinguished Patch Signatures,14,Marc Gasol,Memphis Grizzlies
Distinguished Patch Signatures,15,Deron Williams,Cleveland Cavaliers
Distinguished Patch Signatures,16,Harrison Barnes,Dallas Mavericks
Distinguished Patch Signatures,17,Mike Conley,Memphis Grizzlies
Distinguished Patch Signatures,18,Gordon Hayward,Utah Jazz
Distinguished Patch Signatures,19,Marcus Camby,New York Knicks
Distinguished Patch Signatures,20,Karl-Anthony Towns,Minnesota Timberwolves
Distinguished Patch Signatures,22,Aaron Gordon,Orlando Magic
Distinguished Patch Signatures,25,Ricky Rubio,Minnesota Timberwolves
Distinguished Patch Signatures Emerald,2,Reggie Miller,Indiana Pacers
Distinguished Patch Signatures Emerald,3,Vince Carter,Memphis Grizzlies
Distinguished Patch Signatures Emerald,4,Zach LaVine,Minnesota Timberwolves
Distinguished Patch Signatures Emerald,6,Carmelo Anthony,New York Knicks
Distinguished Patch Signatures Emerald,7,Rudy Gay,Sacramento Kings
Distinguished Patch Signatures Emerald,8,JJ Redick,Los Angeles Clippers
Distinguished Patch Signatures Emerald,9,Dirk Nowitzki,Dallas Mavericks
Distinguished Patch Signatures Emerald,10,Allen Iverson,Philadelphia 76ers
Distinguished Patch Signatures Emerald,11,John Stockton,Utah Jazz
Distinguished Patch Signatures Emerald,13,Damian Lillard,Portland Trail Blazers
Distinguished Patch Signatures Emerald,14,Marc Gasol,Memphis Grizzlies
Distinguished Patch Signatures Emerald,15,Deron Williams,Cleveland Cavaliers
Distinguished Patch Signatures Emerald,16,Harrison Barnes,Dallas Mavericks
Distinguished Patch Signatures Emerald,17,Mike Conley,Memphis Grizzlies
Distinguished Patch Signatures Emerald,18,Gordon Hayward,Utah Jazz
Distinguished Patch Signatures Emerald,19,Marcus Camby,New York Knicks
Distinguished Patch Signatures Emerald,20,Karl-Anthony Towns,Minnesota Timberwolves
Distinguished Patch Signatures Emerald,21,Dwyane Wade,Chicago Bulls
Distinguished Patch Signatures Emerald,22,Aaron Gordon,Orlando Magic
Distinguished Patch Signatures Emerald,23,Hakeem Olajuwon,Houston Rockets
Distinguished Patch Signatures Emerald,25,Ricky Rubio,Minnesota Timberwolves
Distinguished Patch Signatures Emerald Gold Proof,8,JJ Redick,Los Angeles Clippers
Distinguished Patch Signatures Emerald Gold Proof,11,John Stockton,Utah Jazz
Distinguished Patch Signatures Gold,2,Reggie Miller,Indiana Pacers
Distinguished Patch Signatures Gold,3,Vince Carter,Memphis Grizzlies
Distinguished Patch Signatures Gold,4,Zach LaVine,Minnesota Timberwolves
Distinguished Patch Signatures Gold,6,Carmelo Anthony,New York Knicks
Distinguished Patch Signatures Gold,7,Rudy Gay,Sacramento Kings
Distinguished Patch Signatures Gold,8,JJ Redick,Los Angeles Clippers
Distinguished Patch Signatures Gold,9,Dirk Nowitzki,Dallas Mavericks
Distinguished Patch Signatures Gold,10,Allen Iverson,Philadelphia 76ers
Distinguished Patch Signatures Gold,11,John Stockton,Utah Jazz
Distinguished Patch Signatures Gold,13,Damian Lillard,Portland Trail Blazers
Distinguished Patch Signatures Gold,15,Deron Williams,Cleveland Cavaliers
Distinguished Patch Signatures Gold,16,Harrison Barnes,Dallas Mavericks
Distinguished Patch Signatures Gold,17,Mike Conley,Memphis Grizzlies
Distinguished Patch Signatures Gold,18,Gordon Hayward,Utah Jazz
Distinguished Patch Signatures Gold,20,Karl-Anthony Towns,Minnesota Timberwolves
Distinguished Patch Signatures Gold,21,Dwyane Wade,Chicago Bulls
Distinguished Patch Signatures Gold,22,Aaron Gordon,Orlando Magic
Distinguished Patch Signatures Gold,25,Ricky Rubio,Minnesota Timberwolves
Distinguished Patch Signatures Gold Gold Proof,8,JJ Redick,Los Angeles Clippers
Distinguished Patch Signatures Gold Proof,5,Dominique Wilkins,Los Angeles Clippers
Distinguished Patch Signatures Gold Proof,17,Mike Conley,Memphis Grizzlies
Distinguished Patch Signatures Platinum,2,Reggie Miller,Indiana Pacers
Distinguished Patch Signatures Platinum,3,Vince Carter,Memphis Grizzlies
Distinguished Patch Signatures Platinum,5,Dominique Wilkins,Los Angeles Clippers
Distinguished Patch Signatures Platinum,6,Carmelo Anthony,New York Knicks
Distinguished Patch Signatures Platinum,7,Rudy Gay,Sacramento Kings
Distinguished Patch Signatures Platinum,8,JJ Redick,Los Angeles Clippers
Distinguished Patch Signatures Platinum,9,Dirk Nowitzki,Dallas Mavericks
Distinguished Patch Signatures Platinum,10,Allen Iverson,Philadelphia 76ers
Distinguished Patch Signatures Platinum,11,John Stockton,Utah Jazz
Distinguished Patch Signatures Platinum,13,Damian Lillard,Portland Trail Blazers
Distinguished Patch Signatures Platinum,14,Marc Gasol,Memphis Grizzlies
Distinguished Patch Signatures Platinum,15,Deron Williams,Cleveland Cavaliers
Distinguished Patch Signatures Platinum,16,Harrison Barnes,Dallas Mavericks
Distinguished Patch Signatures Platinum,17,Mike Conley,Memphis Grizzlies
Distinguished Patch Signatures Platinum,18,Gordon Hayward,Utah Jazz
Distinguished Patch Signatures Platinum,19,Marcus Camby,New York Knicks
Distinguished Patch Signatures Platinum,20,Karl-Anthony Towns,Minnesota Timberwolves
Distinguished Patch Signatures Platinum,21,Dwyane Wade,Chicago Bulls
Distinguished Patch Signatures Platinum,22,Aaron Gordon,Orlando Magic
Distinguished Patch Signatures Platinum,23,Hakeem Olajuwon,Houston Rockets
